Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,Skills,Performance_Score,Layoff_Risk,Skill_Count,Experience_Age_Ratio,Employee_Risk_Score,Employee_Risk_Level
Bachelors,2017,Bangalore,3,28,Male,No,2,0,"cybersecurity,networking",2,0,2,0.07142857142857142,0.11209278642699157,Low
Bachelors,2017,Bangalore,3,27,Female,No,5,0,"machine learning,python",1,0,2,0.18518518518518517,0.16941388159450765,Low
Bachelors,2012,New Delhi,3,29,Male,No,1,0,"ci/cd,devops,linux",5,0,3,0.034482758620689655,0.08692128990198561,Low
Bachelors,2017,Bangalore,3,26,Male,No,4,0,"data engineering,spark",1,0,2,0.15384615384615385,0.06679809977549807,Low
Bachelors,2013,Bangalore,3,28,Female,No,1,1,"data analysis,python,sql",4,1,3,0.03571428571428571,0.48566865766099043,Low
Bachelors,2013,Pune,2,29,Female,No,1,1,"java,microservices,spring boot",1,1,3,0.034482758620689655,0.9397154130639149,High
Bachelors,2015,Bangalore,1,27,Male,No,5,0,"javascript,react,ui/ux",2,0,3,0.18518518518518517,0.11671897340512807,Low
Bachelors,2016,Bangalore,3,30,Male,No,1,0,"aws,docker,kubernetes",5,0,3,0.03333333333333333,0.2929536996594656,Low
Bachelors,2013,New Delhi,3,30,Female,No,1,0,"cybersecurity,networking",2,0,2,0.03333333333333333,0.16333949243502527,Low
Masters,2017,Pune,2,27,Male,No,5,1,"machine learning,python",5,1,2,0.18518518518518517,0.557918325134807,Medium
Masters,2017,Pune,2,29,Male,No,2,0,"ci/cd,devops,linux",3,0,3,0.06896551724137931,0.11847899162760574,Low
Bachelors,2016,New Delhi,3,29,Female,No,1,0,"data engineering,spark",3,0,2,0.034482758620689655,0.11402562122205873,Low
Bachelors,2014,Bangalore,3,26,Male,No,4,1,"data analysis,python,sql",1,1,3,0.15384615384615385,0.3201328670283238,Low
Bachelors,2014,Bangalore,3,26,Male,No,4,0,"java,microservices,spring boot",5,0,3,0.15384615384615385,0.06161925088363294,Low
Bachelors,2015,New Delhi,3,28,Female,Yes,1,0,"javascript,react,ui/ux",5,0,3,0.03571428571428571,0.10301365378817488,Low
Bachelors,2013,Pune,2,28,Female,No,1,1,"aws,docker,kubernetes",3,1,3,0.03571428571428571,0.9392894119548826,High
Bachelors,2016,Bangalore,3,27,Female,Yes,5,0,"cybersecurity,networking",4,0,2,0.18518518518518517,0.23356867242051993,Low
Bachelors,2017,Bangalore,3,26,Male,No,4,1,"machine learning,python",3,1,2,0.15384615384615385,0.06046693611741492,Low
Bachelors,2014,New Delhi,3,30,Male,No,2,1,"ci/cd,devops,linux",3,1,3,0.06666666666666667,0.29945227386113765,Low
Bachelors,2015,Pune,2,30,Male,No,2,1,"data engineering,spark",3,1,2,0.06666666666666667,0.6413431913053304,High
Bachelors,2016,Bangalore,3,27,Male,No,5,0,"data analysis,python,sql",3,0,3,0.18518518518518517,0.08812583710951792,Low
Bachelors,2015,Pune,3,26,Female,No,4,1,"java,microservices,spring boot",1,1,3,0.15384615384615385,0.918844732882625,High
Bachelors,2014,New Delhi,3,30,Male,No,1,0,"javascript,react,ui/ux",2,0,3,0.03333333333333333,0.06970080566622426,Low
Masters,2017,Pune,2,26,Male,No,4,1,"aws,docker,kubernetes",4,1,3,0.15384615384615385,0.7586277211689165,High
Bachelors,2016,Bangalore,3,27,Male,No,5,0,"cybersecurity,networking",2,0,2,0.18518518518518517,0.15145852889373557,Low
PHD,2017,Pune,3,28,Male,No,1,0,"machine learning,python",2,0,2,0.03571428571428571,0.0913991736628295,Low
Bachelors,2015,New Delhi,3,30,Female,No,2,0,"ci/cd,devops,linux",1,0,3,0.06666666666666667,0.09445183864024267,Low
Bachelors,2016,Bangalore,3,29,Male,No,2,0,"data engineering,spark",5,0,2,0.06896551724137931,0.08539344852589294,Low
Bachelors,2012,Bangalore,3,28,Male,No,2,0,"data analysis,python,sql",5,0,3,0.07142857142857142,0.12471387272354825,Low
Bachelors,2014,Bangalore,1,30,Male,Yes,2,1,"java,microservices,spring boot",5,1,3,0.06666666666666667,0.5181046282711212,Low
Bachelors,2013,Bangalore,3,27,Male,No,5,1,"javascript,react,ui/ux",2,1,3,0.18518518518518517,0.39452574761565895,Low
Masters,2017,Pune,2,30,Male,No,2,0,"aws,docker,kubernetes",2,0,3,0.06666666666666667,0.29683979966173873,Low
Bachelors,2012,Bangalore,3,30,Male,No,2,0,"cybersecurity,networking",5,0,2,0.06666666666666667,0.09990262225425564,Low
Masters,2017,New Delhi,2,26,Male,No,4,0,"machine learning,python",1,0,2,0.15384615384615385,0.49857925829796257,Low
Bachelors,2014,Pune,2,26,Male,No,4,0,"ci/cd,devops,linux",5,0,3,0.15384615384615385,0.098272110474651,Low
Bachelors,2013,Bangalore,3,29,Female,No,1,1,"data engineering,spark",2,1,2,0.034482758620689655,0.48233271311430304,Low
Bachelors,2015,Pune,3,29,Female,No,2,1,"data analysis,python,sql",1,1,3,0.06896551724137931,0.8540893634707121,High
Bachelors,2013,Bangalore,3,28,Female,No,1,0,"java,microservices,spring boot",2,0,3,0.03571428571428571,0.09060260549513235,Low
Masters,2016,Bangalore,3,29,Male,No,1,0,"javascript,react,ui/ux",1,0,3,0.034482758620689655,0.36867404403858245,Low
Masters,2016,New Delhi,3,26,Female,No,4,0,"aws,docker,kubernetes",2,0,3,0.15384615384615385,0.28241752719113344,Low
Bachelors,2015,Bangalore,3,26,Male,No,4,0,"cybersecurity,networking",1,0,2,0.15384615384615385,0.1322907620063501,Low
Bachelors,2016,Pune,3,26,Male,No,4,0,"machine learning,python",3,0,2,0.15384615384615385,0.04575406192776366,Low
Masters,2015,New Delhi,1,27,Male,Yes,5,1,"ci/cd,devops,linux",4,1,3,0.18518518518518517,0.7320403349605535,High
Bachelors,2012,Bangalore,3,28,Male,No,1,1,"data engineering,spark",2,1,2,0.03571428571428571,0.3829444211170516,Low
Masters,2017,Pune,2,27,Male,No,5,0,"data analysis,python,sql",5,0,3,0.18518518518518517,0.28713020228013536,Low
Masters,2015,Pune,2,29,Female,No,2,0,"java,microservices,spring boot",4,0,3,0.06896551724137931,0.17403970299538662,Low
Bachelors,2012,Bangalore,3,28,Male,No,2,0,"javascript,react,ui/ux",5,0,3,0.07142857142857142,0.16565752885810076,Low
Bachelors,2012,Pune,2,28,Male,No,2,1,"aws,docker,kubernetes",2,1,3,0.07142857142857142,0.7531323292823293,High
Bachelors,2015,Pune,2,27,Female,No,5,1,"cybersecurity,networking",1,1,2,0.18518518518518517,0.9442968914302758,High
Masters,2017,Pune,2,29,Female,No,1,0,"machine learning,python",5,0,2,0.034482758620689655,0.11106397888216386,Low
Bachelors,2014,Pune,2,28,Female,No,1,1,"ci/cd,devops,linux",5,1,3,0.03571428571428571,0.9415611278507174,High
Masters,2012,New Delhi,1,29,Female,No,1,0,"data engineering,spark",2,0,2,0.034482758620689655,0.4888619406093163,Low
Bachelors,2015,Bangalore,3,30,Female,No,2,0,"data analysis,python,sql",1,0,3,0.06666666666666667,0.14042527040790084,Low
Masters,2017,Bangalore,2,26,Male,Yes,4,1,"java,microservices,spring boot",3,1,3,0.15384615384615385,0.8819137890449756,High
Bachelors,2012,Bangalore,3,26,Male,No,4,0,"javascript,react,ui/ux",1,0,3,0.15384615384615385,0.2240451453784575,Low
Bachelors,2013,Bangalore,1,30,Male,No,1,0,"aws,docker,kubernetes",3,0,3,0.03333333333333333,0.20254142854698967,Low
Masters,2017,New Delhi,3,30,Male,Yes,2,0,"cybersecurity,networking",1,0,2,0.06666666666666667,0.2620996636999863,Low
Bachelors,2015,Pune,2,27,Female,Yes,5,1,"machine learning,python",2,1,2,0.18518518518518517,0.9436893615758727,High
Bachelors,2016,Bangalore,3,28,Male,No,2,1,"ci/cd,devops,linux",1,1,3,0.07142857142857142,0.3453354637553112,Low
Bachelors,2017,Pune,2,26,Female,No,4,1,"data engineering,spark",4,1,2,0.15384615384615385,0.9346139939935876,High
Masters,2015,New Delhi,2,26,Female,No,4,0,"data analysis,python,sql",3,0,3,0.15384615384615385,0.519644664713047,Low
Bachelors,2015,Pune,2,26,Female,No,4,1,"java,microservices,spring boot",3,1,3,0.15384615384615385,0.9431006197312168,High
PHD,2013,New Delhi,3,27,Female,Yes,5,0,"javascript,react,ui/ux",5,0,3,0.18518518518518517,0.23352127530295688,Low
Bachelors,2014,Bangalore,3,27,Male,No,5,1,"aws,docker,kubernetes",2,1,3,0.18518518518518517,0.15125878378805352,Low
Bachelors,2013,New Delhi,3,29,Female,No,1,0,"cybersecurity,networking",2,0,2,0.034482758620689655,0.21489984701156972,Low
Masters,2017,Pune,3,29,Male,No,2,0,"machine learning,python",5,0,2,0.06896551724137931,0.23623166748788052,Low
Bachelors,2016,Pune,3,28,Male,No,2,0,"ci/cd,devops,linux",2,0,3,0.07142857142857142,0.04735372421595239,Low
Bachelors,2013,Bangalore,3,26,Male,No,4,0,"data engineering,spark",4,0,2,0.15384615384615385,0.04692678882202844,Low
Bachelors,2013,Bangalore,3,29,Male,No,1,0,"data analysis,python,sql",1,0,3,0.034482758620689655,0.09979912461174786,Low
Bachelors,2016,Pune,3,29,Male,No,2,0,"java,microservices,spring boot",4,0,3,0.06896551724137931,0.051786922948101145,Low
Masters,2016,New Delhi,3,26,Male,No,4,0,"javascript,react,ui/ux",2,0,3,0.15384615384615385,0.4860144609262417,Low
Bachelors,2015,Bangalore,3,30,Female,No,1,1,"aws,docker,kubernetes",1,1,3,0.03333333333333333,0.4123265254307533,Low
Bachelors,2014,Bangalore,3,26,Male,No,4,0,"cybersecurity,networking",5,0,2,0.15384615384615385,0.06260504468444852,Low
Bachelors,2013,Bangalore,3,27,Female,No,5,0,"machine learning,python",1,0,2,0.18518518518518517,0.07860278957479347,Low
Bachelors,2016,Bangalore,3,29,Male,No,2,0,"ci/cd,devops,linux",4,0,3,0.06896551724137931,0.14419086854585633,Low
Bachelors,2016,Bangalore,3,29,Male,No,1,0,"data engineering,spark",4,0,2,0.034482758620689655,0.12601530809969663,Low
Masters,2014,New Delhi,3,29,Male,No,1,0,"data analysis,python,sql",1,0,3,0.034482758620689655,0.15457409400511105,Low
Bachelors,2014,Bangalore,3,27,Male,No,5,0,"java,microservices,spring boot",1,0,3,0.18518518518518517,0.19835741284880215,Low
Bachelors,2012,Bangalore,1,27,Female,No,5,0,"javascript,react,ui/ux",3,0,3,0.18518518518518517,0.1842055408828957,Low
Bachelors,2015,New Delhi,3,26,Female,No,4,0,"aws,docker,kubernetes",4,0,3,0.15384615384615385,0.06905641136563177,Low
Bachelors,2015,Pune,1,28,Female,No,2,1,"cybersecurity,networking",4,1,2,0.07142857142857142,0.9421640970767069,High
Bachelors,2015,Pune,2,28,Female,No,1,1,"machine learning,python",2,1,2,0.03571428571428571,0.9355088332556585,High
Bachelors,2018,Pune,2,28,Female,No,2,1,"ci/cd,devops,linux",3,1,3,0.07142857142857142,0.9435622753615924,High
Bachelors,2015,Pune,3,28,Female,Yes,1,1,"data engineering,spark",2,1,2,0.03571428571428571,0.8876960842390925,High
Bachelors,2015,Pune,3,29,Male,No,2,0,"data analysis,python,sql",1,0,3,0.06896551724137931,0.05241769001386639,Low
Bachelors,2013,Bangalore,3,27,Male,No,5,0,"java,microservices,spring boot",3,0,3,0.18518518518518517,0.11477032053345448,Low
Bachelors,2014,Pune,2,27,Female,No,5,1,"javascript,react,ui/ux",2,1,3,0.18518518518518517,0.9437083850357915,High
Bachelors,2014,Bangalore,3,27,Male,No,5,1,"aws,docker,kubernetes",3,1,3,0.18518518518518517,0.15259260203817832,Low
Bachelors,2016,Bangalore,3,30,Male,Yes,1,0,"cybersecurity,networking",2,0,2,0.03333333333333333,0.09107313784539017,Low
PHD,2015,New Delhi,3,28,Male,No,2,1,"machine learning,python",5,1,2,0.07142857142857142,0.14289205600099483,Low
Bachelors,2014,Pune,3,29,Male,No,2,0,"ci/cd,devops,linux",4,0,3,0.06896551724137931,0.04727245203666685,Low
Bachelors,2015,Bangalore,3,29,Male,No,1,0,"data engineering,spark",1,0,2,0.034482758620689655,0.08021332852748767,Low
Bachelors,2013,Pune,3,30,Male,No,2,0,"data analysis,python,sql",5,0,3,0.06666666666666667,0.06069651077851494,Low
Bachelors,2013,Bangalore,3,28,Male,Yes,1,0,"java,microservices,spring boot",5,0,3,0.03571428571428571,0.13359639636870133,Low
Bachelors,2015,Pune,2,29,Female,No,2,1,"javascript,react,ui/ux",5,1,3,0.06896551724137931,0.9466497110718274,High
Bachelors,2017,Bangalore,3,30,Male,No,1,0,"aws,docker,kubernetes",5,0,3,0.03333333333333333,0.3815071457447291,Low
Bachelors,2012,Bangalore,3,27,Male,No,5,0,"cybersecurity,networking",1,0,2,0.18518518518518517,0.16678656746800524,Low
Masters,2017,New Delhi,2,27,Male,No,5,0,"machine learning,python",4,0,2,0.18518518518518517,0.5357742832934714,Low
Bachelors,2018,Bangalore,3,29,Male,No,1,1,"ci/cd,devops,linux",2,1,3,0.034482758620689655,0.9352941607575804,High
Masters,2012,New Delhi,1,30,Female,No,2,1,"data engineering,spark",5,1,2,0.06666666666666667,0.7434066651873639,High
Masters,2016,New Delhi,3,28,Female,No,2,0,"data analysis,python,sql",2,0,3,0.07142857142857142,0.2034863466466894,Low
Bachelors,2016,Bangalore,3,26,Male,No,4,0,"java,microservices,spring boot",5,0,3,0.15384615384615385,0.07633277576376236,Low
Bachelors,2012,Bangalore,3,28,Female,No,1,0,"javascript,react,ui/ux",1,0,3,0.03571428571428571,0.2465130174359043,Low
Bachelors,2018,Pune,3,27,Male,No,5,1,"aws,docker,kubernetes",4,1,3,0.18518518518518517,0.9137383620537858,High
Bachelors,2014,Bangalore,3,29,Female,No,2,0,"cybersecurity,networking",2,0,2,0.06896551724137931,0.08597535611045018,Low
PHD,2017,Bangalore,3,27,Male,No,5,0,"machine learning,python",1,0,2,0.18518518518518517,0.08955159788376717,Low
Bachelors,2017,Bangalore,3,29,Male,No,2,0,"ci/cd,devops,linux",3,0,3,0.06896551724137931,0.12472629554274792,Low
Bachelors,2014,Bangalore,3,28,Male,No,2,0,"data engineering,spark",5,0,2,0.07142857142857142,0.0824597376992587,Low
Bachelors,2014,Bangalore,3,26,Female,No,4,0,"data analysis,python,sql",4,0,3,0.15384615384615385,0.12700068642264034,Low
Bachelors,2012,Bangalore,3,28,Male,No,2,0,"java,microservices,spring boot",1,0,3,0.07142857142857142,0.17030553529967488,Low
Masters,2018,Bangalore,3,28,Female,No,2,1,"javascript,react,ui/ux",2,1,3,0.07142857142857142,0.9232738965534384,High
Bachelors,2017,Bangalore,3,28,Female,No,1,0,"aws,docker,kubernetes",3,0,3,0.03571428571428571,0.1204663342077688,Low
Bachelors,2015,Bangalore,3,28,Male,No,1,0,"cybersecurity,networking",3,0,2,0.03571428571428571,0.07659341181404995,Low
Bachelors,2014,New Delhi,3,29,Female,No,1,0,"machine learning,python",3,0,2,0.034482758620689655,0.07588724271944465,Low
Masters,2017,New Delhi,3,28,Male,No,2,0,"ci/cd,devops,linux",2,0,3,0.07142857142857142,0.20372883999005417,Low
Masters,2017,New Delhi,3,29,Male,No,1,0,"data engineering,spark",3,0,2,0.034482758620689655,0.322772039000718,Low
Bachelors,2014,Pune,2,29,Male,No,2,1,"data analysis,python,sql",1,1,3,0.06896551724137931,0.5993347873691892,Medium
Masters,2013,New Delhi,3,26,Male,No,4,1,"java,microservices,spring boot",1,1,3,0.15384615384615385,0.5646053274120331,Medium
Bachelors,2014,Bangalore,3,30,Male,No,1,0,"javascript,react,ui/ux",2,0,3,0.03333333333333333,0.09680501062920252,Low
Bachelors,2013,New Delhi,3,26,Female,No,4,0,"aws,docker,kubernetes",1,0,3,0.15384615384615385,0.13486413099250477,Low
Bachelors,2014,Bangalore,1,29,Male,No,2,0,"cybersecurity,networking",4,0,2,0.06896551724137931,0.28817801714503366,Low
Masters,2016,Pune,3,29,Male,No,2,0,"machine learning,python",5,0,2,0.06896551724137931,0.17111696793831346,Low
PHD,2016,Pune,1,28,Male,No,2,0,"ci/cd,devops,linux",4,0,3,0.07142857142857142,0.13570885028881405,Low
PHD,2015,Bangalore,3,29,Male,No,2,0,"data engineering,spark",4,0,2,0.06896551724137931,0.08071280991903632,Low
Bachelors,2014,Bangalore,3,28,Male,No,1,0,"data analysis,python,sql",4,0,3,0.03571428571428571,0.1128021996126987,Low
Bachelors,2015,Pune,2,26,Female,Yes,4,1,"java,microservices,spring boot",5,1,3,0.15384615384615385,0.9424610153196594,High
Bachelors,2015,Bangalore,3,28,Female,No,1,0,"javascript,react,ui/ux",2,0,3,0.03571428571428571,0.10408817738212668,Low
Bachelors,2015,Pune,3,28,Male,Yes,2,0,"aws,docker,kubernetes",2,0,3,0.07142857142857142,0.11364575109717819,Low
Bachelors,2016,New Delhi,3,26,Female,No,4,0,"cybersecurity,networking",5,0,2,0.15384615384615385,0.05565954592149436,Low
Bachelors,2014,Bangalore,3,29,Male,No,1,1,"machine learning,python",4,1,2,0.034482758620689655,0.35696220246045973,Low
Bachelors,2013,Bangalore,2,30,Female,No,1,1,"ci/cd,devops,linux",4,1,3,0.03333333333333333,0.8428632235614227,High
Bachelors,2015,Bangalore,3,29,Male,Yes,1,0,"data engineering,spark",1,0,2,0.034482758620689655,0.11607991830773738,Low
Bachelors,2012,Bangalore,3,26,Male,No,4,0,"data analysis,python,sql",2,0,3,0.15384615384615385,0.07557241286112855,Low
PHD,2017,New Delhi,3,29,Male,No,1,0,"java,microservices,spring boot",2,0,3,0.034482758620689655,0.07906743137946964,Low
Masters,2017,New Delhi,3,29,Male,No,2,0,"javascript,react,ui/ux",2,0,3,0.06896551724137931,0.12420162647742108,Low
Bachelors,2015,Pune,2,30,Female,Yes,1,1,"aws,docker,kubernetes",5,1,3,0.03333333333333333,0.942874628999381,High
Bachelors,2012,New Delhi,3,26,Female,No,4,0,"cybersecurity,networking",3,0,2,0.15384615384615385,0.07887484156365011,Low
Bachelors,2013,Pune,3,30,Male,No,1,0,"machine learning,python",5,0,2,0.03333333333333333,0.07512991409367446,Low
Bachelors,2012,Bangalore,3,30,Female,No,1,1,"ci/cd,devops,linux",4,1,3,0.03333333333333333,0.5148892882946855,Low
Bachelors,2015,New Delhi,3,26,Female,No,4,0,"data engineering,spark",3,0,2,0.15384615384615385,0.07050255311078314,Low
Bachelors,2015,Pune,3,28,Female,Yes,2,1,"data analysis,python,sql",1,1,3,0.07142857142857142,0.8784726341552374,High
Bachelors,2014,Bangalore,3,29,Male,No,1,0,"java,microservices,spring boot",5,0,3,0.034482758620689655,0.15006150929769452,Low
Bachelors,2013,Pune,2,28,Female,No,1,1,"javascript,react,ui/ux",3,1,3,0.03571428571428571,0.942887746127209,High
Bachelors,2016,Bangalore,3,28,Female,No,1,0,"aws,docker,kubernetes",1,0,3,0.03571428571428571,0.1363612220382357,Low
Masters,2018,New Delhi,3,30,Female,No,2,1,"cybersecurity,networking",3,1,2,0.06666666666666667,0.9285653540362626,High
Bachelors,2018,Pune,3,29,Male,Yes,1,1,"machine learning,python",2,1,2,0.034482758620689655,0.916663787514182,High
Bachelors,2016,Bangalore,3,30,Female,Yes,2,0,"ci/cd,devops,linux",1,0,3,0.06666666666666667,0.1881493450692068,Low
Bachelors,2015,Bangalore,3,26,Male,No,4,0,"data engineering,spark",3,0,2,0.15384615384615385,0.0527466886105646,Low
Masters,2017,Pune,2,27,Male,Yes,5,1,"data analysis,python,sql",2,1,3,0.18518518518518517,0.6963284719935661,High
Masters,2017,Pune,2,26,Female,No,4,1,"java,microservices,spring boot",2,1,3,0.15384615384615385,0.6197294486617786,Medium
Masters,2017,New Delhi,3,26,Male,No,4,1,"javascript,react,ui/ux",4,1,3,0.15384615384615385,0.8160561570876059,High
Bachelors,2017,Pune,2,30,Female,No,2,1,"aws,docker,kubernetes",5,1,3,0.06666666666666667,0.9371226480275292,High
Bachelors,2012,Bangalore,3,28,Male,No,1,0,"cybersecurity,networking",4,0,2,0.03571428571428571,0.09625426058813519,Low
Bachelors,2014,Bangalore,3,28,Male,No,2,0,"machine learning,python",5,0,2,0.07142857142857142,0.12750466355160903,Low
PHD,2015,Bangalore,3,29,Female,No,1,0,"ci/cd,devops,linux",2,0,3,0.034482758620689655,0.11183024572740911,Low
Masters,2015,New Delhi,3,26,Male,No,4,1,"data engineering,spark",5,1,2,0.15384615384615385,0.8435640378975364,High
Bachelors,2017,Pune,3,30,Male,No,2,0,"data analysis,python,sql",1,0,3,0.06666666666666667,0.05757574609738865,Low
Bachelors,2014,New Delhi,3,28,Female,No,1,0,"java,microservices,spring boot",5,0,3,0.03571428571428571,0.07442680030256116,Low
Bachelors,2013,Bangalore,1,30,Male,No,1,0,"javascript,react,ui/ux",5,0,3,0.03333333333333333,0.1662280201397348,Low
Bachelors,2016,Bangalore,3,27,Female,No,5,1,"aws,docker,kubernetes",4,1,3,0.18518518518518517,0.33372603950384777,Low
Bachelors,2014,Pune,1,28,Male,No,1,0,"cybersecurity,networking",1,0,2,0.03571428571428571,0.3729360175681672,Low
Bachelors,2015,Bangalore,3,30,Male,No,1,0,"machine learning,python",3,0,2,0.03333333333333333,0.29517845767076484,Low
Bachelors,2013,New Delhi,3,27,Male,No,5,0,"ci/cd,devops,linux",2,0,3,0.18518518518518517,0.0551833384804115,Low
Bachelors,2017,Pune,2,27,Male,No,5,0,"data engineering,spark",1,0,2,0.18518518518518517,0.07848385786939956,Low
Masters,2017,New Delhi,2,28,Male,No,1,1,"data analysis,python,sql",2,1,3,0.03571428571428571,0.502186247296984,Low
Masters,2017,New Delhi,2,27,Male,No,5,1,"java,microservices,spring boot",2,1,3,0.18518518518518517,0.7509126787129984,High
Masters,2014,New Delhi,3,27,Male,No,5,0,"javascript,react,ui/ux",4,0,3,0.18518518518518517,0.4284901129320615,Low
PHD,2014,New Delhi,2,27,Female,No,5,0,"aws,docker,kubernetes",1,0,3,0.18518518518518517,0.27789824276218,Low
Bachelors,2015,Bangalore,3,29,Male,No,2,0,"cybersecurity,networking",4,0,2,0.06896551724137931,0.21645479884476485,Low
Bachelors,2012,Pune,3,27,Male,No,5,0,"machine learning,python",4,0,2,0.18518518518518517,0.05829814544813723,Low
Bachelors,2017,Bangalore,3,30,Male,No,2,0,"ci/cd,devops,linux",2,0,3,0.06666666666666667,0.09311057765694179,Low
Bachelors,2014,Bangalore,1,27,Female,No,5,0,"data engineering,spark",5,0,2,0.18518518518518517,0.1805595257070196,Low
Bachelors,2014,Pune,1,26,Male,No,4,0,"data analysis,python,sql",4,0,3,0.15384615384615385,0.08449025036942101,Low
Bachelors,2012,Bangalore,3,29,Male,Yes,2,0,"java,microservices,spring boot",4,0,3,0.06896551724137931,0.12000084466162815,Low
Bachelors,2012,New Delhi,3,30,Male,No,1,0,"javascript,react,ui/ux",5,0,3,0.03333333333333333,0.08068335671487749,Low
